customer_id,age,gender,state,occupation,emp_years,monthly_income,active_loans,past_defaults,cibil_score,lender_type,gold_type,gold_weight_g,gold_purity_kt,market_value_inr,recoverable_value,loan_amount_inr,ltv_ratio,interest_rate_pct,tenure_months,emi_inr,income_to_emi,total_debt_burden,loan_year,loan_month,loan_quarter,default_status
GLC015762,37,Male,Rajasthan,Small Business,2,80631,0,0,463,Bank,Jewellery,53.09,22,286636.67,241616.81,214977.5,75,21.09,3,74192.61,1.0868,0.9201,2022,5,2,0
GLC015763,44,Male,Kerala,Daily Wage,1,15843,2,3,300,Bank,Jewellery,79.59,20,405991.25,344499.46,300084.37,73.914,25.84,15,23622.95,0.6707,2.9821,2024,5,2,1
GLC015764,53,Male,Telangana,Daily Wage,2,23231,3,1,300,Bank,Bar,107.25,24,671319.42,634542.7,502772.6,74.8932,26.99,12,48272.47,0.4812,6.2338,2022,10,4,1
GLC015765,59,Male,Karnataka,Farmer,4,12317,0,1,320,Bank,Coin,76.69,24,504659.88,462322.39,361687.21,71.6695,26.72,9,44792.96,0.275,3.6367,2023,9,3,1
GLC015766,39,Male,Gujarat,Salaried,10,89864,0,0,701,NBFC,Bar,151.7,18,663498.8,615555.88,579659.09,87.364,16.3,15,42975.36,2.0911,0.4782,2023,7,3,0
GLC015767,62,Female,Tamil Nadu,Salaried,5,29897,0,0,559,NBFC,Jewellery,194.22,24,1224016.56,1038563.95,1045780.16,85.4384,20.38,24,53420.16,0.5597,1.7868,2022,10,4,0
GLC015768,51,Female,Andhra Pradesh,Small Business,9,27114,0,0,684,NBFC,Jewellery,154.98,24,917087.64,784868.17,778454.25,84.8833,16.87,12,70950.71,0.3822,2.6168,2024,9,3,0
GLC015769,28,Female,Gujarat,Farmer,6,37564,2,0,454,Bank,Jewellery,188.33,22,1015932.03,841555.19,726102.88,71.4716,22.71,9,88503.01,0.4244,4.7121,2024,10,4,0
GLC015770,28,Female,Gujarat,Small Business,7,36688,1,1,586,Bank,Jewellery,195.82,18,976334.76,843385.57,732251.07,75,18.67,21,41143.22,0.8917,1.1214,2024,10,4,0
GLC015771,35,Female,Andhra Pradesh,Daily Wage,0,19571,3,0,419,Bank,Coin,67.66,22,361346.13,323920.54,271009.6,75,26.76,21,16302.77,1.2005,2.499,2023,12,4,0
GLC015772,57,Male,Gujarat,Farmer,0,28027,1,1,344,Bank,Coin,125.14,22,692615.12,620261.52,515183.06,74.3823,25.12,21,30570.43,0.9168,1.0907,2024,3,1,1
GLC015773,36,Male,Maharashtra,Professional,7,229902,2,0,900,NBFC,Bar,154.45,24,1026323.96,973665.88,828138.75,80.6898,12.7,18,50771.29,4.5282,0.4417,2023,3,1,0
GLC015774,21,Male,Andhra Pradesh,Professional,12,296051,1,0,841,Bank,Jewellery,125.7,24,771472.42,618896.3,462774.67,59.9859,11.83,6,79812.14,3.7093,0.2696,2022,10,4,0
GLC015775,39,Female,Uttar Pradesh,Salaried,2,134646,1,0,660,Bank,Jewellery,121.68,24,746033.63,590540.38,541107.14,72.5312,15.93,18,33994.16,3.9609,0.2525,2024,2,1,0
GLC015776,21,Male,Kerala,Professional,4,319934,0,0,827,Bank,Jewellery,76.82,22,428030.1,347970.32,299696.4,70.0176,12.31,3,101955.36,3.138,0.3187,2023,6,2,0
GLC015777,30,Female,Andhra Pradesh,Salaried,7,60196,1,0,562,Bank,Jewellery,108.38,24,653102.95,526875.71,459185.58,70.3083,20.73,9,55528.12,1.0841,0.9225,2022,5,2,0
GLC015778,35,Male,Tamil Nadu,Daily Wage,2,9284,1,1,300,Bank,Jewellery,71.44,20,355420.57,274786.19,266565.43,75,25.49,18,17975.17,0.5165,1.9361,2023,1,1,1
GLC015779,43,Male,Uttar Pradesh,Professional,9,188666,1,0,756,NBFC,Jewellery,49.02,18,221175.05,181066.01,183384.2,82.9136,13.07,15,13317.79,14.1665,0.0706,2023,2,1,0
GLC015780,53,Female,Kerala,Daily Wage,1,17858,2,0,461,NBFC,Jewellery,79.12,24,461180.49,366797.02,382955.52,83.0381,25.29,12,36451.62,0.4899,4.0824,2022,10,4,0
GLC015781,49,Female,Maharashtra,Salaried,2,68930,0,0,827,NBFC,Jewellery,82.88,18,380331.54,328642.03,289488.59,76.1148,12.28,9,33833.53,2.0373,0.4908,2024,6,2,0
GLC015782,29,Female,Telangana,Farmer,0,24949,3,0,457,Bank,Bar,33.14,22,177540.49,169064.17,120918.21,68.1074,21.1,12,11264.95,2.2147,1.3546,2022,3,1,1
GLC015783,37,Female,Kerala,Small Business,10,84549,2,1,639,NBFC,Bar,100.27,22,584213.48,556136.52,469768.98,80.4105,19.95,12,43505.58,1.9434,1.0291,2023,3,1,0
GLC015784,42,Female,Kerala,Salaried,3,31107,3,1,584,Bank,Coin,129.21,22,771807.52,699316.23,542354.55,70.2707,19.42,9,65242.12,0.4768,6.292,2024,9,3,0
GLC015785,39,Male,Kerala,Small Business,1,36142,3,0,529,Bank,Jewellery,25.3,22,137765.39,117977.7,103324.04,75,24.18,21,6083.06,5.9414,0.5049,2023,1,1,0
GLC015786,39,Male,Kerala,Farmer,7,40654,2,0,548,NBFC,Jewellery,108.57,22,649192.3,499345.76,545408.52,84.0134,24.71,21,32253.14,1.2605,1.5867,2023,10,4,0
GLC015787,23,Male,Gujarat,Farmer,0,17608,0,3,300,Bank,Jewellery,22.13,22,118628.1,94758.58,88971.08,75,25.96,18,6020.12,2.9249,0.3419,2023,6,2,1
GLC015788,29,Male,Uttar Pradesh,Farmer,2,24749,2,2,300,Bank,Jewellery,171.95,22,974616.33,771062.15,709167.88,72.7638,26.93,24,38539.55,0.6422,3.1144,2024,7,3,0
GLC015789,37,Male,Rajasthan,Professional,12,242541,0,0,900,NBFC,Jewellery,84.71,22,509361.83,416930.48,393576.25,77.2685,11.6,6,67833.17,3.5756,0.2797,2023,9,3,0
GLC015790,21,Male,Andhra Pradesh,Salaried,7,81103,0,0,608,Bank,Jewellery,52.41,18,252898.7,217443.32,189674.02,75,18.13,3,65144.66,1.245,0.8032,2022,12,4,0
GLC015791,49,Male,Telangana,Small Business,3,32009,2,3,374,NBFC,Coin,78.6,22,443649.27,389312.31,399284.34,90,28.7,15,31992.34,1.0005,1.999,2024,2,1,1
GLC015792,26,Male,Gujarat,Farmer,5,49372,1,0,459,NBFC,Jewellery,132.11,24,850885.19,662334.41,721477.46,84.7914,25.34,15,56619.48,0.872,1.1468,2024,7,3,0
GLC015793,49,Female,Gujarat,Salaried,17,92085,1,1,503,NBFC,Jewellery,98.14,22,528931.46,417314.91,467911.81,88.4636,24.17,6,83574.28,1.1018,0.9076,2022,6,2,0
GLC015794,48,Male,Kerala,Daily Wage,1,23780,3,0,447,Bank,Coin,122.56,24,731808.33,660115.33,525358.61,71.7891,25.62,12,50090.49,0.4747,6.3192,2022,3,1,1
GLC015795,36,Male,Tamil Nadu,Farmer,3,54696,4,2,331,Bank,Jewellery,121.21,20,654855.09,518034.94,455953.33,69.6266,25.76,15,35875.31,1.5246,2.6236,2023,8,3,1
GLC015796,53,Male,Uttar Pradesh,Small Business,7,29445,1,1,594,NBFC,Coin,140.61,18,657367.08,562306.89,582295.1,88.5799,20.55,9,70364.72,0.4185,2.3897,2022,2,1,0
GLC015797,50,Male,Telangana,Professional,7,128124,4,0,836,NBFC,Jewellery,186.74,18,853525.85,655419.86,689503.79,80.783,11.93,3,234419.54,0.5466,7.3185,2022,10,4,0
GLC015798,38,Female,Gujarat,Daily Wage,7,22411,1,2,300,NBFC,Jewellery,132.32,24,777729.88,605439.72,699956.89,90,28.41,9,87266.38,0.2568,3.8939,2022,5,2,1
GLC015799,37,Female,Karnataka,Daily Wage,5,8112,2,0,331,NBFC,Jewellery,37.15,20,190403.98,147555.91,164275.79,86.2775,26.75,9,20347.06,0.3987,5.0165,2024,1,1,1
GLC015800,54,Male,Andhra Pradesh,Small Business,4,67874,0,0,666,Bank,Jewellery,93.98,20,475950.46,370190.72,339266.05,71.2818,14.86,21,18446.36,3.6795,0.2718,2024,1,1,0
GLC015801,44,Male,Maharashtra,Farmer,3,23109,4,1,300,NBFC,Jewellery,42.16,24,249588.5,200567.87,224629.65,90,29.17,12,21806.89,1.0597,3.7746,2023,6,2,1
GLC015802,53,Male,Andhra Pradesh,Small Business,5,36837,2,1,338,Bank,Jewellery,31.63,20,165111.83,129341.86,114620.8,69.4201,26.79,15,9076.32,4.0586,0.4928,2023,2,1,1
GLC015803,21,Female,Andhra Pradesh,Small Business,3,71809,0,0,595,Bank,Jewellery,150.18,22,817017.08,679040.19,561058.7,68.6716,20.62,6,99213.45,0.7238,1.3816,2023,9,3,0
GLC015804,43,Female,Tamil Nadu,Small Business,3,68705,0,0,698,Bank,Jewellery,35.28,24,232866.13,182971.64,169803.89,72.9191,13.41,12,15199.1,4.5203,0.2212,2024,7,3,0
GLC015805,24,Male,Kerala,Daily Wage,2,12033,2,2,300,NBFC,Jewellery,157.27,22,965235.61,801827.43,868712.05,90,30,15,70162.79,0.1715,11.6617,2023,7,3,1
GLC015806,41,Female,Karnataka,Daily Wage,2,14455,3,2,300,Bank,Jewellery,106.87,24,634745.07,482694.05,476058.8,75,24.95,24,25396.04,0.5692,5.2707,2022,5,2,1
GLC015807,49,Male,Karnataka,Salaried,1,113841,0,0,583,NBFC,Coin,87.67,20,432447.38,382925.97,345334.31,79.8558,22.16,15,26568.48,4.2848,0.2334,2023,6,2,0
GLC015808,61,Male,Karnataka,Professional,5,142530,2,0,867,NBFC,Coin,175.31,20,910827.51,813218.9,720012.79,79.0504,14.57,15,52794.56,2.6997,0.7408,2023,4,2,0
GLC015809,31,Male,Kerala,Farmer,0,32875,3,0,326,Bank,Bar,180.51,22,1105462.87,1059525.7,813105.53,73.5534,26.47,15,64258.89,0.5116,5.8639,2023,3,1,1
GLC015810,36,Male,Rajasthan,Daily Wage,9,9689,3,1,325,NBFC,Bar,47.01,24,291546.41,278155.11,258232.28,88.5733,28.31,12,24960.14,0.3882,7.7284,2023,3,1,1
GLC015811,40,Male,Telangana,Daily Wage,1,17536,3,2,300,NBFC,Jewellery,161.01,22,909998.76,794759.15,818998.88,90,28.75,12,79339.12,0.221,13.5731,2022,12,4,1
GLC015812,31,Male,Kerala,Salaried,7,39446,0,1,724,NBFC,Coin,123.16,22,751865.13,650361.45,612422.72,81.4538,17.04,15,45618.74,0.8647,1.1565,2024,2,1,0
GLC015813,52,Female,Kerala,Salaried,3,85800,1,0,601,Bank,Coin,101.77,20,526517.14,453059.36,379492.49,72.076,19.78,9,45716.73,1.8768,0.5328,2023,7,3,0
GLC015814,41,Female,Maharashtra,Small Business,2,90291,0,2,512,Bank,Jewellery,51.38,24,334911.37,251822.65,251183.53,75,22.76,12,23601.34,3.8257,0.2614,2024,12,4,0
GLC015815,43,Male,Tamil Nadu,Salaried,1,96008,1,0,738,NBFC,Coin,161.5,22,916776.24,823798.48,689575.25,75.2174,18.57,6,121233.71,0.7919,1.2627,2023,6,2,0
GLC015816,48,Male,Tamil Nadu,Salaried,8,44975,3,0,539,NBFC,Coin,176.87,22,1042609.87,963110.08,868992.39,83.3478,24.47,15,67828.07,0.6631,4.5244,2022,8,3,0
GLC015817,41,Male,Gujarat,Professional,6,104444,0,0,800,Bank,Jewellery,147.32,22,895038.32,754113.23,595400.97,66.5224,9.64,12,52245.57,1.9991,0.5002,2024,10,4,0
GLC015818,33,Male,Tamil Nadu,Daily Wage,2,23032,4,0,465,NBFC,Jewellery,58.81,22,344162.84,281049.23,295586.66,85.8857,23.83,9,36189.45,0.6364,6.2851,2023,4,2,1
GLC015819,41,Male,Maharashtra,Farmer,3,16015,1,1,300,NBFC,Jewellery,18.85,18,94344.35,81249.99,84909.92,90,28.55,12,8217.18,1.949,0.5131,2022,12,4,0
GLC015820,32,Male,Karnataka,Daily Wage,1,9852,1,2,300,Bank,Bar,98.4,24,635682.4,605981.54,476761.8,75,25.09,18,32055.55,0.3073,3.2537,2022,12,4,1
GLC015821,43,Male,Tamil Nadu,Salaried,12,83290,1,0,731,Bank,Jewellery,57.32,22,307738.26,242295.63,212908.41,69.1849,14.2,6,36968.8,2.253,0.4439,2024,7,3,0
GLC015822,52,Female,Tamil Nadu,Salaried,10,107321,1,0,789,NBFC,Jewellery,71.74,22,383750.83,334323.19,312339.02,81.3911,14.5,6,54280.09,1.9772,0.5058,2022,4,2,0
GLC015823,29,Male,Uttar Pradesh,Small Business,3,73122,0,2,527,NBFC,Jewellery,69.37,22,377054.3,290292.98,339348.87,90,24.11,21,19966.97,3.6621,0.2731,2024,12,4,0
GLC015824,25,Female,Tamil Nadu,Daily Wage,1,17920,1,1,309,NBFC,Jewellery,46.14,24,273567.41,222310.84,244485.83,89.3695,28.84,21,14962.63,1.1977,0.835,2023,6,2,1
GLC015825,42,Female,Telangana,Farmer,4,33154,0,0,457,NBFC,Coin,196.99,24,1147481.55,1048332.75,1004169.14,87.5107,24.73,15,78506.05,0.4223,2.3679,2024,1,1,1
GLC015826,33,Male,Gujarat,Farmer,4,28498,0,0,376,Bank,Jewellery,171.85,20,878871.37,670617.85,659153.53,75,25.67,15,51834.56,0.5498,1.8189,2022,3,1,0
GLC015827,42,Male,Kerala,Small Business,1,32345,1,2,300,Bank,Jewellery,21.13,18,106073.95,80374.18,79555.46,75,26.65,12,7625.13,4.2419,0.2357,2024,6,2,1
GLC015828,45,Male,Maharashtra,Farmer,10,33370,0,1,386,NBFC,Jewellery,168.54,24,1066081.47,838612.44,951290.08,89.2324,30,21,58777.67,0.5677,1.7614,2023,6,2,1
GLC015829,21,Female,Telangana,Daily Wage,2,23134,4,1,308,NBFC,Jewellery,9.89,20,53286.45,45255.62,45864.34,86.0713,30,21,2833.83,8.1635,0.49,2023,6,2,1
GLC015830,49,Male,Andhra Pradesh,Salaried,5,124650,2,0,715,NBFC,Jewellery,167.34,20,865624.54,728275.44,673880.05,77.849,17.72,9,80511.89,1.5482,1.2918,2022,1,1,0
GLC015831,29,Female,Karnataka,Farmer,1,34100,3,1,413,Bank,Jewellery,42.98,24,256103.2,219437.81,178902.68,69.8557,25.48,6,32071.81,1.0632,2.8216,2024,2,1,1
GLC015832,41,Male,Kerala,Small Business,3,75437,4,0,459,Bank,Jewellery,96.44,22,540682.16,426451.98,349239.58,64.5924,22.6,6,62103.02,1.2147,3.293,2024,7,3,0
GLC015833,34,Male,Tamil Nadu,Daily Wage,5,25032,0,1,395,NBFC,Jewellery,67.15,22,369377.12,300193.62,332439.41,90,26.73,21,19993.13,1.252,0.7987,2024,3,1,1
GLC015834,35,Female,Maharashtra,Salaried,3,63609,0,1,590,NBFC,Jewellery,117.73,20,617759.07,513926.71,530047.17,85.8016,23.39,18,35197.44,1.8072,0.5533,2023,2,1,0
GLC015835,60,Female,Karnataka,Small Business,7,67041,4,0,648,NBFC,Jewellery,92.04,18,429401.01,341010.54,350291.17,81.5767,19.15,15,26444.15,2.5352,1.5778,2024,1,1,0
GLC015836,45,Female,Kerala,Professional,7,259795,0,0,885,Bank,Jewellery,11.94,20,65350.36,51872.28,43626.99,66.7586,11.46,15,3135.6,82.8534,0.0121,2024,9,3,0
GLC015837,51,Female,West Bengal,Small Business,2,48804,1,2,560,Bank,Jewellery,151.48,18,680571.93,529535.36,481684.99,70.7765,17.72,21,26844.94,1.818,0.5501,2023,11,4,0
GLC015838,43,Male,Uttar Pradesh,Professional,1,151968,0,0,776,Bank,Bar,98.91,18,468515,429347.22,285610.02,60.9607,9.38,3,96695.55,1.5716,0.6363,2023,8,3,0
GLC015839,48,Male,Tamil Nadu,Professional,0,273803,1,1,692,NBFC,Coin,45.95,24,267370.68,233735.79,215102.65,80.4511,17.23,9,25648.74,10.6751,0.0937,2022,8,3,0
GLC015840,46,Male,Rajasthan,Small Business,4,20876,1,0,608,Bank,Jewellery,121.11,24,789506.27,600600.35,556219.8,70.4516,19.41,21,31450.88,0.6638,1.5066,2023,9,3,0
GLC015841,44,Male,Tamil Nadu,Professional,14,182763,1,1,869,Bank,Jewellery,40.77,24,257010.97,225191.02,173045.23,67.3299,11.49,12,15333.6,11.9191,0.0839,2022,5,2,0
GLC015842,54,Female,Karnataka,Farmer,2,41736,0,2,363,NBFC,Jewellery,110.99,22,595956.35,516405.92,525439.22,88.1674,29.16,9,65702.47,0.6352,1.5742,2023,10,4,1
GLC015843,43,Male,Telangana,Small Business,4,82862,0,1,592,NBFC,Jewellery,88.83,20,483691.67,387387.99,383676.81,79.3226,24.11,15,29880.31,2.7731,0.3606,2022,10,4,0
GLC015844,67,Male,Tamil Nadu,Daily Wage,2,13563,4,1,300,NBFC,Jewellery,109.24,24,639710.79,482547.38,541809.45,84.696,27.45,12,52142.17,0.2601,15.3778,2023,2,1,1
GLC015845,52,Female,Karnataka,Small Business,0,43203,2,2,362,Bank,Jewellery,116.88,22,662952.54,499428.36,494291.45,74.5591,27.32,21,29872.99,1.4462,1.3829,2024,3,1,1
GLC015846,29,Male,Andhra Pradesh,Salaried,14,68656,1,0,836,NBFC,Bar,13.1,24,86187.34,82287.18,75427.37,87.5156,12.66,15,5463.28,12.5668,0.0796,2024,5,2,0
GLC015847,40,Male,Telangana,Salaried,10,48631,1,0,820,Bank,Jewellery,129.27,24,756568.35,627135.87,459010.77,60.6701,11.54,12,40683.84,1.1953,0.8366,2023,12,4,0
GLC015848,46,Female,Andhra Pradesh,Daily Wage,6,17156,2,1,300,NBFC,Coin,63.41,24,382254.67,332060.22,344029.2,90,28.19,21,20942.04,0.8192,2.4414,2022,10,4,1
GLC015849,42,Female,Karnataka,Small Business,11,74478,1,0,529,NBFC,Bar,71.2,20,360586.99,344278.98,321596,89.1868,25.57,21,19155.04,3.8882,0.2572,2024,9,3,0
GLC015850,49,Male,Gujarat,Farmer,3,47382,0,2,466,Bank,Jewellery,155.87,20,817876.22,704284,613407.16,75,21.32,9,74353.01,0.6373,1.5692,2023,2,1,1
GLC015851,50,Female,Maharashtra,Salaried,7,87378,1,0,688,Bank,Jewellery,40.37,22,230977.12,178904.26,156021.12,67.5483,13.36,6,27026.14,3.2331,0.3093,2024,11,4,0
GLC015852,27,Male,Karnataka,Daily Wage,6,8941,3,1,309,NBFC,Jewellery,70.96,22,426731.06,358884.9,372079.19,87.1929,30,15,30051.52,0.2975,10.0833,2023,10,4,1
GLC015853,56,Male,Andhra Pradesh,Professional,5,272546,1,0,882,Bank,Jewellery,18.26,24,120642.47,92653.36,75536.18,62.6116,10.33,9,8758.28,31.1187,0.0321,2022,6,2,0
GLC015854,36,Male,Kerala,Farmer,6,34752,1,0,494,Bank,Coin,193.32,20,984960.22,859393.31,671818.71,68.2077,23.59,9,82174,0.4229,2.3646,2022,10,4,0
GLC015855,35,Female,Kerala,Farmer,0,45453,0,1,403,NBFC,Jewellery,49.26,22,298474.33,258112.42,268626.9,90,29.59,21,16541.92,2.7477,0.3639,2024,7,3,0
GLC015856,35,Male,Uttar Pradesh,Salaried,13,35676,3,1,509,Bank,Jewellery,175.93,20,902140.73,778415.97,593481.4,65.7859,22.5,18,39152.72,0.9112,3.2924,2022,2,1,0
GLC015857,50,Female,Kerala,Small Business,0,40600,2,1,577,NBFC,Coin,122.5,18,597359.13,547352.49,493588.89,82.6285,20.39,6,87225.85,0.4655,4.2968,2023,9,3,0
GLC015858,39,Male,Tamil Nadu,Daily Wage,3,25942,0,0,484,Bank,Jewellery,88.8,18,421299.99,328718.95,305361.18,72.4807,22.7,12,28683.06,0.9044,1.1057,2023,9,3,0
GLC015859,34,Female,Maharashtra,Small Business,2,42827,0,0,506,NBFC,Jewellery,118.31,20,644041.88,559684.31,536917.11,83.3668,24.76,15,41984.07,1.0201,0.9803,2022,7,3,1
GLC015860,37,Male,Gujarat,Daily Wage,8,11003,0,3,300,Bank,Jewellery,115.66,22,672984.4,565385.75,504738.3,75,24.51,9,61963.73,0.1776,5.6315,2024,7,3,1
GLC015861,22,Male,Gujarat,Professional,5,118356,0,0,815,Bank,Jewellery,121.41,22,725294.18,620611.51,485998.6,67.0071,11.71,15,34986.55,3.3829,0.2956,2024,8,3,0
GLC015862,32,Female,Gujarat,Small Business,9,28729,2,0,417,Bank,Jewellery,71.05,20,374351.4,300522.42,280763.55,75,27,15,22261.33,1.2905,1.5497,2023,8,3,0
GLC015863,28,Female,West Bengal,Farmer,9,36459,3,1,330,NBFC,Jewellery,177.6,24,1048820.25,891180.31,943938.22,90,28.11,18,64874.51,0.562,5.3381,2023,3,1,1
GLC015864,39,Female,Kerala,Small Business,4,47556,1,0,692,Bank,Jewellery,157.12,24,1022846.32,861958.62,682356.12,66.7115,15.45,9,80781.32,0.5887,1.6987,2022,11,4,0
GLC015865,49,Male,Andhra Pradesh,Daily Wage,2,20817,2,2,318,Bank,Jewellery,195.68,24,1256984.7,1063805.43,942738.52,75,26.99,9,116877.71,0.1781,11.2291,2023,3,1,0
GLC015866,48,Male,Rajasthan,Salaried,6,68557,2,2,475,Bank,Jewellery,167.64,18,817131.13,648863.59,612848.35,75,21.94,15,47084.84,1.456,1.3736,2023,1,1,0
GLC015867,55,Male,Andhra Pradesh,Professional,6,192777,4,0,790,Bank,Jewellery,75.73,18,334357.96,262129.13,230879.19,69.0515,10.13,12,20311.91,9.4908,0.4215,2023,4,2,0
GLC015868,53,Male,Rajasthan,Salaried,14,109982,0,0,896,Bank,Coin,67.01,24,430255.29,402625.66,289659.05,67.3226,10.64,12,25551.93,4.3043,0.2323,2023,8,3,0
GLC015869,36,Female,Kerala,Farmer,1,23678,0,0,536,Bank,Jewellery,96,22,571788.31,459264.13,402145.01,70.3311,21.44,21,23134.98,1.0235,0.9771,2022,11,4,0
GLC015870,42,Female,Karnataka,Farmer,6,54432,0,2,338,NBFC,Bar,16.65,20,85092.33,82144.23,75457.84,88.6776,27.09,6,13588.47,4.0057,0.2496,2023,4,2,1
GLC015871,41,Male,Rajasthan,Daily Wage,0,16720,1,0,300,Bank,Jewellery,81.7,24,543895.19,457063.4,407921.39,75,25.14,24,21800.05,0.767,1.3038,2023,4,2,1
GLC015872,21,Female,Tamil Nadu,Salaried,12,53681,1,0,709,Bank,Coin,11.41,18,54851.62,51038.16,38672.86,70.5045,13.23,18,2380.51,22.5502,0.0443,2022,11,4,0
GLC015873,28,Female,Rajasthan,Small Business,6,63967,1,0,491,Bank,Jewellery,38.55,20,188038.53,145256.28,141028.9,75,21.06,6,24969.53,2.5618,0.3904,2023,9,3,0
GLC015874,40,Female,Kerala,Small Business,3,66868,1,0,674,Bank,Jewellery,66.2,20,353131.26,299523.37,221215.55,62.644,13.96,15,16157.25,4.1386,0.2416,2024,11,4,0
GLC015875,40,Female,Kerala,Professional,14,123937,3,0,825,Bank,Jewellery,130.49,18,568901.18,499766.15,317354.13,55.7837,9.41,6,54353.48,2.2802,1.3157,2023,8,3,0
GLC015876,47,Male,Andhra Pradesh,Farmer,4,15131,4,3,300,NBFC,Bar,194.95,22,1063151.41,980923.76,952167.97,89.5609,27.28,18,65048.1,0.2326,17.196,2022,12,4,1
GLC015877,47,Male,Kerala,Daily Wage,5,16339,0,1,300,Bank,Coin,36.52,20,187108.26,160526.02,140331.2,75,25.14,24,7499.55,2.1787,0.459,2022,1,1,1
GLC015878,22,Male,Tamil Nadu,Daily Wage,2,25974,0,0,330,Bank,Jewellery,24.34,22,136033.94,107177.43,102025.46,75,27.14,21,6156.81,4.2187,0.237,2024,12,4,1
GLC015879,47,Male,Tamil Nadu,Farmer,3,42622,1,0,564,NBFC,Jewellery,185.36,22,1095773.8,950055.56,883759.1,80.6516,19.87,15,67020.61,0.636,1.5724,2022,10,4,1
GLC015880,43,Female,Andhra Pradesh,Daily Wage,3,13757,1,2,300,Bank,Jewellery,101.9,22,567032.15,490575.51,425274.11,75,25.53,24,22810.77,0.6031,1.6581,2023,6,2,1
GLC015881,48,Male,Andhra Pradesh,Small Business,9,28436,0,2,346,NBFC,Jewellery,124.38,22,741197.35,568965.83,661494.18,89.2467,29.1,24,36680.24,0.7752,1.2899,2024,10,4,1
GLC015882,53,Male,Rajasthan,Farmer,2,13159,3,1,430,NBFC,Jewellery,9.02,24,54546.35,41807,49091.72,90,28.17,18,3375.41,3.8985,0.7695,2024,10,4,1
GLC015883,40,Female,Rajasthan,Farmer,9,10716,2,3,300,Bank,Jewellery,68.67,24,432363.36,339326.53,324272.52,75,25.88,9,40026.01,0.2677,7.4703,2023,8,3,1
GLC015884,55,Female,Telangana,Salaried,5,78611,2,0,772,Bank,Coin,103.47,22,604218.74,545798.28,416628.16,68.9532,11.23,6,71730.06,1.0959,1.8249,2022,12,4,0
GLC015885,32,Female,Maharashtra,Farmer,5,11560,2,2,300,Bank,Coin,55.63,20,308012.86,275349.46,231009.64,75,26.18,12,22088.62,0.5233,3.8216,2024,2,1,0
GLC015886,31,Male,Tamil Nadu,Salaried,7,46072,2,1,698,Bank,Jewellery,162.08,20,786856.25,634252.9,577208.63,73.3563,15.32,6,100545.48,0.4582,4.3647,2024,12,4,0
GLC015887,46,Male,Karnataka,Farmer,7,25035,2,0,444,Bank,Jewellery,123.32,24,749644.09,628912.37,525939.05,70.1585,26.73,18,35786.84,0.6996,2.8589,2022,8,3,0
GLC015888,37,Male,Kerala,Small Business,4,68406,1,0,711,Bank,Jewellery,191.29,24,1144430.18,884567.29,812646.14,71.0088,17,9,96809.77,0.7066,1.4152,2022,2,1,0
GLC015889,44,Female,Andhra Pradesh,Professional,13,244750,3,0,709,NBFC,Jewellery,140.98,18,679111.21,518864.42,564248.38,83.0863,14.72,6,98119.92,2.4944,1.2027,2023,5,2,0
GLC015890,63,Male,Andhra Pradesh,Daily Wage,2,16146,1,1,300,Bank,Jewellery,34.96,24,217549.83,188297.03,163162.37,75,26.37,12,15616.31,1.0339,0.9672,2023,11,4,1
GLC015891,46,Male,Maharashtra,Small Business,0,58788,1,1,597,NBFC,Jewellery,106.89,22,615658.89,517936.58,466308.05,75.7413,23.14,18,30908.08,1.902,0.5258,2023,5,2,0
GLC015892,44,Female,Gujarat,Salaried,3,100599,2,0,759,NBFC,Coin,35.08,18,154490.76,136188.13,132817.71,85.9713,12.53,12,11833.65,8.5011,0.2353,2023,3,1,0
GLC015893,32,Male,Tamil Nadu,Small Business,6,82980,1,0,697,NBFC,Jewellery,172.87,24,1090195.67,831848.49,929241.36,85.2362,16.58,3,318345.61,0.2607,3.8364,2022,12,4,0
GLC015894,23,Male,Kerala,Farmer,2,28079,0,1,385,NBFC,Coin,69.47,22,386600.59,360512.47,345132.65,89.2737,28.41,15,27604.16,1.0172,0.9831,2022,3,1,1
GLC015895,41,Female,Kerala,Small Business,1,46449,2,2,475,NBFC,Jewellery,90.29,22,537696.55,427352.79,483926.9,90,26.62,12,46375.72,1.0016,1.9968,2023,5,2,1
GLC015896,53,Male,Rajasthan,Salaried,7,48709,0,0,708,Bank,Jewellery,174.86,22,982038.78,851051.11,646975,65.8808,13.2,12,57846.77,0.842,1.1876,2022,5,2,0
GLC015897,38,Female,Andhra Pradesh,Professional,8,95098,1,2,525,NBFC,Jewellery,56.6,20,275134.82,221344.96,223972.4,81.4046,23.57,9,27393.17,3.4716,0.2881,2022,1,1,0
GLC015898,46,Male,Tamil Nadu,Daily Wage,2,17014,2,1,317,Bank,Jewellery,94.67,18,415940.49,321955.69,311955.37,75,24.65,18,20907.31,0.8138,2.4577,2024,8,3,1
GLC015899,57,Male,Kerala,Daily Wage,4,23810,1,0,443,NBFC,Coin,158.07,22,880362.08,817771.62,755760.03,85.8465,28.24,24,41575.02,0.5727,1.7461,2024,2,1,0
GLC015900,57,Male,Karnataka,Farmer,3,20205,4,0,442,NBFC,Jewellery,17.9,20,90907.46,68649.62,81816.71,90,28.35,18,5632.82,3.587,1.1151,2023,10,4,1
